SCHEMA;TABLE_NAME;COLUMN_NAME;CONSTRAINT_TYPE
DELTA;SEG_FATURAMENTOBRADESCOARQUIVO;NUMDDD;
DELTA;SEG_FATURAMENTOSULAMERICA;DATGERACAO;
DELTA;SEG_TOTALIZACAOITAU;NUMMESREFERENCIA;
DELTA;SEG_FATURAMENTOBRADESCOARQUIVO;VALCUSTOEMISSAO;
DELTA;GEN_BANNER;IDTBANNERESTOQUE;
DELTA;SEG_APOLICEITEMAUXILIAR;IDTVISTORIA;
DELTA;GEN_AUDITORIAA3RESPONSAVEL;DSCDEPOIS;
DELTA;GEN_LIVROESTOQUE;CODEMPRESA;
DELTA;SEG_OCORRENCIASBRADESCO;DSCCONTRATO;
DELTA;SEG_CONTAATENDIMENTOATENDENTE;QUANTIDADE;
DELTA;SEG_CLIENTEVIPEMAIL;CODUSUARIO;
DELTA;GEN_AUDITMOTCORRTIPOEMP;DSCTERMINAL;
DELTA;SEG_ATENDIMENTOFORMALIZADO;NUMABA;
DELTA;GEN_AUDITORIALOTE;CODAUDITORIA;
DELTA;SEG_AUDITORIAATENDCOMPRADOR;IDTTIPODOCUMENTO;
DELTA;SEG_SINISTRO_SAS;NUMTELEFONESOLICITANTE;
DELTA;SEG_CONTRATOVALOR;VALPESO;
DELTA;SEG_CLIENTEVIPEMAIL;DATINCLUSAO;
DELTA;GEN_AUDITORIATIPOOPERACAO;IDTSUFRAMAICMS;
DELTA;SEG_HISTORICODIVERGENCIA;DSCCANCELADO;
DELTA;SEG_PERIODOSERVICOMOVEL;DSCHORAFECHA;
DELTA;GEN_PRODUTOAUDIT;DATOCORRENCIA;
DELTA;GEN_CLIENTESOCIO;CODCLIENTESOCIO;
DELTA;SEG_OCORRENCIASBRADESCO;CODITEM;
DELTA;SEG_AUDITORIARELUNIDADE;DSCOCORRENCIA;
DELTA;SEG_FATURAMENTOALFAC310;NOMSEGURADO;
DELTA;SEG_PARCONTRATOCOBERTURA;DATCADASTRO;
DELTA;GEN_AUDITORIAMAPVENDASUCATA;VALNOVO;
DELTA;SEG_FATURAMENTOFRANQUIA;NUMAPOLICE;
DELTA;SEG_AUDITORIAILHACOMPSCRIPT;DATALTERACAO;
DELTA;SEG_FATURAMENTOALFA;DSCCOR;
DELTA;SEG_RESULTADOCAMPANHA;VLATINGIDO;
DELTA;SEG_SITUACAOATENDIMENTO;IDTATIVO;
DELTA;GEN_PRODUTOGRUPO;VALINDICECUSTO;
DELTA;SEG_CONSULTAAPIAZUL;DATSINISTRO;
DELTA;SEG_AGENDA;QTDPARTICIPANTE;
DELTA;GEN_CLIENTECONTATO;DSCRAMAL;
DELTA;GEN_TRANSPORTADORA;DSCBAIRRO;
DELTA;SEG_CONTRATOVALORUTILIZACAO;PCTINICIAL;
DELTA;SEG_SEGURADORAMENSAGEMREPARO;CODSEGURADORA;
DELTA;SEG_APOLICEITEMAUXILIAR;CODREGIAOCIRCULACAO;
DELTA;SEG_SEGURADORA;DSCEMAILREEMBOLSO;
DELTA;SEG_AUDITREGIAOATENDSEGURADORA;CODAUDITORIA;
DELTA;GEN_FORNECEDOR;VALAGRAVEPESO;
DELTA;GEN_CLIENTETEMP;NOMCLIENTE;
DELTA;SEG_PAAPOLICEHIST;CODTIPORISCO;
DELTA;GEN_AUDITINTERGLASSTRECHO;VALANTERIOR;
DELTA;SEG_ATENDIMENTOAPOLICECANC;DSCPLACA;
DELTA;SEG_APOLICEITEMAUXILIAR;GERENCRISCO2;
DELTA;GEN_CLIENTE;CODCNAE;
DELTA;GEN_DEPARTAMENTO;IDTOUVIDORIA;
DELTA;SEG_MAPEAMENTOFIPE;LOBTRASEIRALATERAL;
DELTA;GEN_CONTROLEPOSTAGEM;DSCMD5ULTIMASITUACAO;
DELTA;GEN_SOLICITACAOCOMPRA;NUMCHASSIS;
DELTA;GEN_USUARIO;CODUSUARIOPAI;
DELTA;SEG_APOLICEHISTORICOFATDETALHE;IDTLOGOMARCA;
DELTA;SEG_NPSENVIOFTPAZULPORTO;DSCORIGEMATENDIMENTO;
DELTA;SEG_CONTRATOREGRASTOKIO;CODANEXO;
DELTA;GEN_MOTIVOCORRECAOEMPEXCECAO;CODALMOXARIFADOMXMENTRADA;
DELTA;SEG_APOLICEHISTORICOFATURA;DATULTIMAALTERACAO;
DELTA;SEG_FATURAMENTOREAL;NOMSEGURADO;
DELTA;SEG_SERVICOMOVELCHEQUE;DATVERIFICACAOCHEQUE;
DELTA;SEG_AUDITORIACONFIPONTOFREQ;DSCAUDITORIA;
DELTA;SEG_CONTRATOREGRABRADESCO;CODANEXO;
DELTA;SEG_CHECKLISTSAIDA;DSCOBSERVACAO;
DELTA;SEG_AUDITORIAFATURFRANQUIA;VALATUAL;
DELTA;GEN_LOGKIBANA;DSCVALOR5;
DELTA;SEG_CONTRATOREGRASREAL;TIPOCONTRATO;
DELTA;GEN_SOLICITACAOCOMPRA;NUMPEDIDO;
DELTA;SEG_TIPOSERVICOLOJA;IDTITEMCOLADOMANHA;
DELTA;SEG_DETALHEDICIONARIODADOS;CAMPOAPOLICEAUXILIAR;
DELTA;GEN_AUDITORIATAXAS;CODTIPOROTA;
DELTA;GEN_AUDITORIAUSUARIO;DSCUSER;
DELTA;SEG_LOGARARQUIVOPROVISAO;DSCNOMEDOARQUIVO;
DELTA;SEG_AUDITPARAMSEGURADORASCRIPT;VALANTES;
DELTA;GEN_CARACTERISTICAPRODUTOTIPO;IDTSITUACAO;
DELTA;GEN_CLIENTEPESQUISA;NUMPERIODICIDADEEMAIL;
DELTA;GEN_MAPADOCSAIDA;IDTOBRIGATORIO;
DELTA;SEG_DADOSOCORRENCIAEXCLUSAO;DSCCORRETOR;
DELTA;SEG_APOLICEHISTFATDETEXCLUSAO;CODPRODUTO;
DELTA;GEN_NOTASERVICO;PCTALIQUOTAINSS;
DELTA;SEG_ATENDIMENTOWEBERRO;DSCORIGEMATENDIMENTO;
DELTA;GEN_SOLICITACAOCOMPRACOTACAO;DSCMOTIVOLIBERACAOBLOQUEIO;
DELTA;GEN_IDENTIFICACAOPAF;MODELOECF;
DELTA;GEN_FORNECEDOR;DSCBUSCAPEDIDO;
DELTA;SEG_AUDITORIACLASVEICULO;DSCOBSERVACAO;
DELTA;GEN_CLIENTE;DSCEMAILNFE;
DELTA;SEG_AUDCONFIGAGENDSEMANA;HORAINICIO;
DELTA;GEN_FALECONOSCO;DSCEMAILRECLAMANTE;
DELTA;SEG_PARCONTRATOCOBERTURA;IDTSTATUS;
DELTA;SEG_ATENDIMENTOBLOQUEIO;IDTBLOQUEADO;
DELTA;GEN_A3SETOR;DSCTITULO;
DELTA;GEN_DISPOSITIVOMOVEL;NUMVERSAOAUDITORIAPATRIMONIO;
DELTA;GEN_ESTOQUESITUACAO;DATPREVISAOLIBERACAO;
DELTA;SEG_SOLICITACAONOTIFICACAOFIPE;DSCDOCUMENTO;
DELTA;SEG_MAPFREOCORRENCIA;CODEXTERNO;
DELTA;GEN_PRODUTOIMAGEM;DSCALTURAIMAGEM;
DELTA;GEN_AUDITORIATRANSFPATRIMONIAL;VALANTERIOR;
DELTA;SEG_APOLICEITEM;DATINICIOVIGENCIASEGURADORA;
DELTA;SEG_HISTOCORRENCIASALLIANZ;NUMTELEFONE;
DELTA;SEG_FATURAMENTOFULLMITSUI;NUMCHASSIS;
DELTA;SEG_ATENDIMENTOWEB;CODTIPODANO;
DELTA;SEG_ATENDIMENTORESIDENCIAL;IDTTIPOIMOVEL;
DELTA;SEG_CONTRATOREGRASMITSUI;DATFINAL;
DELTA;SEG_PENDENCIAGERAR;IDTTIPO;
DELTA;SEG_REFATURAMENTOOBS;DSCOBSERVACAOESCREVER;
DELTA;GEN_TRANSFITEMMOVIMENTO;DATMOVIMENTACAO;
DELTA;SEG_ATENDIMENTOFOTOGRAFIA;LOBFOTOGRAFIA;
DELTA;SEG_MAPFREOCORRENCIA;DSCPLACA;
DELTA;SEG_QUALIDADEAUDITORIA;DSCAUDITORIA;
DELTA;SEG_CAMPANHACOMPRADOR;VALREDUCAOATINGIDO;
DELTA;GEN_IMPORTACAOGENERICA;DATPERIODO04;
DELTA;SEG_RECLAMACAO;CODEMPRESA;
DELTA;SEG_SERVICOMOVEL;DSCTELEFONE;
DELTA;SEG_FATURAMENTOALIRO;CODITEM;
DELTA;GEN_MONITOR;DATCOMPRA;
DELTA;SEG_FATURAMENTOMITSUI;DSCTIPOENDOSSO;
DELTA;SEG_CONTRATOSERVICO;VALFRANQUIALIVREESCOLHA;
DELTA;SEG_PARAMETROREPARO;QTDMESES;
DELTA;SEG_APOLICEHISTORICO;DATINICIOVIGENCIASRA;
DELTA;SEG_CATEGORIAALLIANZ;CODANEXOATG;
DELTA;SEG_AUDITORIA_SIN_PROVIDENCIA;DSCACAO;
DELTA;GEN_SOSPREANALISE;DSCSOLICITACAO;
DELTA;SEG_AUDITORIAILHACOMPSCRIPT;VALTIPOSCRIPTNOVO;
DELTA;SEG_APOLICESEMCOBRANCAPRORATA;NUMAPOLICEDEFINITIVA;
DELTA;GEN_NOTASERVICO;DATCRIACAO;
DELTA;SEG_ORDEMSERVICO;IDTESSEX;
DELTA;GEN_USUARIO;NOMLOGIN;
DELTA;GEN_SISTEMAPACOTEITEM;IDTERROLANCAMENTO;
DELTA;SEG_SINISTRO_SAS;IDTSINISTROVALIDO;
DELTA;SEG_PARAMETROCOMUNICACAO;DSCAPISETTINGS;
DELTA;GEN_FONTECOR;DSCFONTECOR;
DELTA;SEG_AUDITORIA_SIN_AGRUPA_SCR;CODCLASSIFICACAO;
DELTA;SEG_ATENDIMENTOSTATUSINTEGRA;DATULTIMORECEB;
DELTA;SEG_ATENDIMENTOWEBERRO;NUMANOFABRICACAO;
DELTA;GEN_LIVROCAIXA;NUMDOCFISCAL;
DELTA;SEG_APOLICEHISTORICO;DATFIMVIGENCIAMAQUINA;
DELTA;SEG_APOLICEHISTORICOFATDETALHE;DSCCEPPERNOITE;
DELTA;GEN_CUPOMFISCALMFD;CCUPOMFISCAL;
DELTA;SEG_OCORRENCIASBRADESCO;DSCCLAUSULA;
DELTA;SEG_FATURAMENTODIFFBRADESCO;DSCREGIAORISCOATG;
DELTA;SEG_AGRUPAMENTOREGIAOTOKIO;DSCREGIAO;
DELTA;SEG_AUDITORIAORDSERVAUTO;CODCAMPO;
DELTA;SEG_AUDITORIADIVERGCONSULTA;QTDREGISTROS;
DELTA;SEG_AUDITORIA_SIN_AGRUPA_SCR;CODTIPOSCRIPT;
DELTA;SEG_REGPRIORCREDAUDIT;DSCVALORATUAL;
DELTA;GEN_AUTORIZACAOUSUARIOAUDIT;CODMODULONOVO;
DELTA;SEG_AUDITORIATABELASFRANQUIA;DSCTERMINAL;
DELTA;SEG_SINISTRO_CARGA_SII;IDTPARABRISA;
DELTA;SEG_CREDENCIADODEVMOV;DSCOBSERVACAO;
DELTA;SEG_FATURAMENTOLIBERTY;DATINICIOVIGENCIA;
DELTA;SEG_ATENDIMENTOWEB;NOMSEGURADO;
DELTA;SEG_FATURAMENTOALFA;DATPROCESSAMENTO;
DELTA;GEN_CEP;CODLOGRADOURO;
DELTA;SEG_ATENDIMENTO;IDTENCOMENDACREDENCIADO;
DELTA;GEN_CONTACORRENTE;LOBIMAGEM;
DELTA;SEG_FATURAMENTOLIBERTY;CODCATEGORIA;
DELTA;SEG_APOLICEHISTORICO;DSCCATEGORIASUSEP;
DELTA;GEN_AUDITMOTCORRTIPOEMP;DSCACTION;
DELTA;GEN_EMPRESA;NUMLONGITUDE;
DELTA;SEG_APOLICEFATURAMENTOEXCLUSAO;CODSUBPRODUTO;
DELTA;SEG_CONTRATOREGRASCONFIANCA;DATINICIOVIGENCIA;
DELTA;GEN_PRODUTOCUSTOFORNECIMENTO;CODPRODUTOFORNECEDOR;
DELTA;SEG_ITEMENCARGO;CODGRUPOAPOIO;
DELTA;GEN_LOGKIBANA;DSCCHAVE3;
DELTA;GEN_COMUNICADO;DSCMENSAGEM;
DELTA;GEN_GRUPOCLIENTE;VALMETAMAXIMA;
DELTA;GEN_PRODUTO;VALCUSTOEMBALAGEM;
DELTA;SEG_STATUSATENDIMENTOHIST;LOBPAYLOADSTATUSATENDIMENTO;
DELTA;SEG_AVALIACAO;OBSFIMPROVIDENCIA;
DELTA;SEG_CONTRATOREGRASCONFIANCA;IDTPROCEDENCIA;
DELTA;GEN_PERFILACESSOAUDITORIA;CODPERFIL;
DELTA;SEG_AUDITORIAESTATISTICA;DSCALTERACAO;
DELTA;GEN_IDENTIFICACAOPAF;VERSAOFIRMWARE;
DELTA;SEG_VISTORIAITEMPINTADO;CODAGRUPAMENTO;
DELTA;SEG_QUALIDADE;DSCMOTIVOCANCELAMENTO;
DELTA;GEN_AUDITORIATIPONEGOCIO;DSCCONTROLE;
DELTA;SEG_CONTRATOREGRASTOKIO;DATFIMEMISSAO;
DELTA;SEG_DADOSOCORRENCIA;DSCTIPOVISTORIA;
DELTA;GEN_AUDITORIAAPOLICE;DSCAUDITORIA;
DELTA;SEG_FATURAMENTOBRADESCO;CODITEM;
DELTA;GEN_FORNECEDORINDICE;VALEMBALAGEM;
DELTA;SEG_ATENDIMENTOINSPECAO;NOMINSPETOR;
DELTA;SEG_FATURAMENTOFULLMITSUI;DSCCLAUSULAPRODUTO;
DELTA;GEN_AUTORIZACAOUSUARIOAUDIT;CODSISTEMAFUNCAO;
DELTA;GEN_AJUDA;DSCAJUDA;
DELTA;GEN_PRODUTOPRECOHISTORICO;VALPRECOMINIMONOVO;
DELTA;GEN_AUDITORIAINTERGLASSMAP;DSCAUDITORIA;
DELTA;SEG_HISTORICOAPOLICEBRADESCO;CODSEGURADORA;
DELTA;SEG_APOLICEITEMAUXILIAR;NUMDDD;
DELTA;SEG_REGRASMITSUI;DATFINAL;
DELTA;SEG_EXCECAOFATURAAGOSTOMAPFRE;IDTCOBRADO;
DELTA;SEG_MANUTENCAOVIGENCIAITEM;DATVIGENCIA;
DELTA;SEG_GRUPOPRODUTOPARAM;QTDTEMPOPERMANENCIA;
DELTA;SEG_APOLICEHISTORICOFATDETALHE;IDTPROPOSTA;
DELTA;SEG_OCORRENCIASBRADESCO;DATAGENDAMENTOMARCADO;
DELTA;SEG_SERVICOMOVELCHEQUE;IDTCHEQUELIBERADO;
DELTA;SEG_FATURAMENTOALLIANZ;DSCFILIALORIGEM;
DELTA;SEG_CREDENCIADOPAGAMENTO;CODPROCESSOMXM;
DELTA;SEG_ORDEMSERVICOPAGAMENTONF;CODFISCALMERSEQMXM;
DELTA;SEG_CONCESSAOTABELAPRECO;DATPROXIMOEMAILCONCESSAO;
DELTA;SEG_CREDENCIADO;DSCMAPALINK;
DELTA;SEG_CAMPOSOCORRENCIAS;DSCALIAS;
DELTA;GEN_FONTECOR;DSCCOR;
DELTA;GEN_AUDITORIATIPONEGOCIO;VALATUAL;
DELTA;GEN_FORNECEDORCONTATO;NUMCELULAR;
DELTA;SEG_APOLICEHISTORICOFATURANF;NUMCONTACORRENTE;
DELTA;GEN_CONTROLEPOSTAGEM;DATULTIMAVERIFICACAO;
DELTA;SEG_LOGCRIACAOOS;DATFIM;
DELTA;SEG_MENSAGEMATENDIMENTO;NUMCUSTO;
DELTA;SEG_CAMPOSDIVERGENCIAFRANQUIA;DSCCAMPO;
DELTA;SEG_APOLICEITEMSINCRONIZACAO;DATREFERENCIAARQUIVO;
DELTA;SEG_MOTIVODESVIOCONCESSIONARIA;IDTSTATUS;
DELTA;SEG_OCORRENCIASBRADESCO;HORAATENDIMENTOCALLCENTE;
DELTA;SEG_APOLICEHISTORICOFATURA;DATLIBERACAO;
DELTA;SEG_ANALISEFATCHASSISMAPFRE;CODSITUACAO;
DELTA;SEG_FATURAMENTOMAPFRE;DATINICIOVIGENCIA;
DELTA;SEG_ATENDIMENTO;IDTBO;
DELTA;SEG_AUDITORIAATENDCOMPRADOR;CODTIPORESPONSAVELATENDIMENTO;
DELTA;SEG_SINISTRO_CARGA_SII;VLRDESCFORNECIMENTO;
DELTA;GEN_PRODUTO;CODCLASSIFICACAOFISCAL;
DELTA;SEG_GRUPOSCRIPTTIPOSERVICOALLIANZ;DSCGRUPOSCRIPTATG;
DELTA;GEN_LOGKIBANA;DSCVALOR1;
DELTA;SEG_IMPORTANCIASEGURADO;CODSEGURADORA;
DELTA;SEG_PERGRESPPARACHOQUE;CODPERGUNTA;
DELTA;SEG_SINISTRO_APURACAO;IDTSITUACAO;
DELTA;SEG_HISTORICOCONSULTAAZUL;DSCFILTRO;
DELTA;GEN_ANALISECREDITO;DATANALISE;
DELTA;GEN_GRUPOVEICULO;CODUSUARIOCRIACAO;
DELTA;SEG_HISTORICODIVERGENCIA;DSCSITUACAOOS;
DELTA;GEN_PRODUTOGRUPO;IDTFIFOTRANSFERENCIA;
DELTA;SEG_SINISTRO_LIB;DSCLOJA;
DELTA;GEN_AUDITALMOXTPOPER;CODALMOXARIFADOTPOPER;
DELTA;GEN_AUDITORIAINTERGLASSMAP;IDTPERMITENFAUTOMATICA;
DELTA;GEN_CONTACORRENTE;CODDAC;
DELTA;SEG_ASSUNTO;DSCASSUNTO;
DELTA;GEN_USUARIO;CODGRUPOLANCAMENTO;
DELTA;SEG_CREDENCIADO;CODSERIENFS;
DELTA;SEG_OCORRENCIASBRADESCO;NUMAPOLICE;
DELTA;GEN_AUDITORIATRANSFPATRIMONIAL;DSCCONTROLE;
DELTA;GEN_CLIENTEPESQUISA;OBSPESQUISA;
DELTA;SEG_SINISTRO_SAS;DSCENDERECOCLIENTE;
DELTA;GEN_PRODUTOPRECOHISTORICO;VALCUSTOREAL;
DELTA;GEN_NOTIFICACAO;LOBREGRA;
DELTA;SEG_AUDITORIASOLCOMPRAPEND;CODUSUARIO;
DELTA;SEG_REQUISICAOBB;CODLOTE;
DELTA;SEG_APOLICEHISTORICO;DSCNOMESOCIAL;
DELTA;SEG_FATURAMENTOBRADESCO;CODSUSEP;
DELTA;SEG_REFATURAMENTODETALHE;DATCADASTRO;
DELTA;SEG_CREDENCIADO;DSCSENHAINFOFINANCEIRA;
DELTA;SEG_FATURAMENTO_C310;CODSEGURADORA;
DELTA;SEG_TABELAPRECOVALORES;MENORVALORNACIONAL;
DELTA;SEG_HISTORICOCONSULTABRADESCO;IDTASSISTDN;
DELTA;SEG_CRITERIOAUDITORIA;DSCAUDITORIA;
DELTA;GEN_IDENTIFICACAOPAF;DATSWBASICO1;
DELTA;GEN_LOGTRANSFRETORNAVEL;DSCACTION;
DELTA;SEG_TIPOBLOQUEIO;CODSITUACAO;
DELTA;SEG_PAGAMENTOORDEMREEMBOLSONF;DATCRIACAO;
DELTA;SEG_APOLICEFATURAMENTO;NUMLINHA;
DELTA;SEG_CONTRATOREGRABRADESCO;DATINICIOVIGENCIA;
DELTA;GEN_HISTORICOIMPORTACAO;TIPOCARGA;
DELTA;SEG_APOLICEITEMAUXILIAR;CODVERSAO;
DELTA;SEG_CREDENCIADO;QTDVISITASITE;
DELTA;GEN_AUDITORIAREGISTROA3;DSCDEPOIS;
DELTA;GEN_SOLSIMULACAOIMPOSTO;VALPRODUTO;
DELTA;SEG_SINISTRO_CARGA_SII;DATACRIACAOOS;
DELTA;GEN_TIPOCOBRANCAEMPRESA;IDTPADRAO;
DELTA;SEG_CHECKLISTITEMFOTOGRAFIA;DSCAVARIA;
DELTA;GEN_EMPRESA;CODEMPRESACOMPETEIMP;
DELTA;SEG_AUDITPONTOFIXOSEG;IDTOPERACAO;
DELTA;SEG_AUDITORIA_SIN_CARGAS1;DSCACAO;
DELTA;GEN_LOCALIZACAOERRONF;DATSOLICITACAO;
DELTA;SEG_ITEMPRODUTO;VALCUSTOPRODUTO;
DELTA;GEN_PAIS;CODPAISIBGE;
DELTA;SEG_MENSAGEMENVIOTESTEVARIAVEL;DATCRIACAO;
DELTA;SEG_HISTORICODIVERGENCIA;DSCCONTRATO;
DELTA;SEG_APOLICEITEMAUXILIAR;DSCCOBERTURA;
DELTA;GEN_TIPOAGRUPAMENTOVEICULO;DATCRIACAO;
DELTA;SEG_NPSCONSOLIDADO;DSCNOMESOCIAL;
DELTA;GEN_PRODUTO;DSCCERTIFICADOAPROVACAO;
DELTA;SEG_AGRUPAMENTOPAGAMENTOOR;DATENCAMINHAMENTO;
DELTA;GEN_AUDITORIAUSUARIO;VALNOVO;
DELTA;SEG_AUDITORIACREDENREPAROVAR;VALATUAL;
DELTA;SEG_CREDENCIADOPRIOSERVICO;DSCTIPOSERVICO;
DELTA;SEG_FATURAMENTOSULAMERICA;NUMPLACAVEICULO;
DELTA;GEN_EMPRESAMAPEAMENTOWEB;NUMLONGITUDE;
DELTA;GEN_PRODUTOAUDIT;DSCJUSTIFICATIVA;
DELTA;SEG_CLIENTEVIPPLACA;DSCPLACA;
DELTA;SEG_ATENDIMENTOWEB;CODZONA;
DELTA;SEG_HISTMOTIVOCONSULTASASCAIXA;CODMOTIVORECUSA;
DELTA;SEG_AUDITORIACARGASEGURADORA;VALANTERIOR;
DELTA;GEN_AUDITORIAPRODUTO;DATAUDITORIA;
DELTA;SEG_PAGAMENTOORDEMREEMBOLSO;DATPRECADASTROOK;
DELTA;SEG_PONTOFIXOSEGAUDITORIA;DSCOCORRENCIA;
DELTA;SEG_HISTCONSULTASASCAIXA;DSCCIDADESEGURADO;
DELTA;SEG_SINISTROCORRECAO_SAS;DSCBAIRROCLIENTE;
DELTA;SEG_AUDITORIA_SIN_CLASS_META;DSCTERMINAL;
DELTA;SEG_CONFIGTRATAMCAMPOS;IDTHABILITADO;
DELTA;SEG_EXCECAOFATURAAGOSTOMAPFRE;CODSEGURADORA;
DELTA;SEG_AUDITORIANEGOCIACAOWEB;CODPRODUTO;
DELTA;GEN_INTEGRACAOSAPIENS;CODEMPRESADELTA;
DELTA;SEG_SEGURADORAVEICULO;NUMANOFIMFABRICACAO;
DELTA;SEG_AUDITORIAPRODUTOFORNECEDOR;CODPRODUTOFORNECEDOR;
DELTA;SEG_OFERTAREEMBOLSO;DSCNOMELOJA;
DELTA;SEG_CORRETORARAMO;DSCTIPORAMO;
DELTA;GEN_EMPRESA;CODCCINTERGLASSMXMDEBITO;
DELTA;GEN_AUDPROIBVENDATRANSF;DSCOSUSER;
DELTA;SEG_LOGARARQUIVOPROVISAO;IDCSUCESSO;
DELTA;SEG_REFATURAMENTODETALHE;DSCNOMARQUIVO;
DELTA;SEG_HISTORICOCONSULTAMITSUI;DSCCHASSI;
DELTA;GEN_XMLNFE;CLOBXML;
DELTA;GEN_PRODUTO;OBSUNIDADEMEDIDA;
DELTA;GEN_ARQUIVOSPROCESSADOS;LOBARQUIVO;
DELTA;GEN_IMPORTACAOGENERICA;DSCTEXT03;
DELTA;GEN_TIPOTELEFONE;IDTATIVOWEB;
DELTA;SEG_APOLICEITEMAUXILIAR;CODVEICULOFIPE;
DELTA;SEG_AUDITORIACORRETORA;VALATUAL;
DELTA;SEG_FATURAMENTOSULAMERICA;CODFATURAMENTO;
DELTA;GEN_FORNECEDOR;CODFORNECEDORREPLICA;
DELTA;SEG_APOLICEHISTORICO;NUMPREMIO;
DELTA;GEN_AUDITORIATIPOOPERACAO;IDTEMITECUPOMFISCAL;
DELTA;SEG_ENVIO_NPS;DATCONTATO3;
DELTA;SEG_APOLICEHISTORICO;DATINICIOVIGENCIAUNDERCAR;
DELTA;SEG_SETOR;IDTSITUACAO;
DELTA;GEN_PRODUTOCODIGOFORN;CODPRODUTOFORNECEDOR;
DELTA;GEN_REDUCAOZHISTORICO;NUMINCIDENTE;
DELTA;GEN_ANALISECREDITO;OBSFATURAMENTO;
DELTA;SEG_FATURAMENTOOCORRENCIA;CODREPARO;
DELTA;SEG_OCORRENCIASBRADESCO;DATINICIOVIGENCIA;
DELTA;GEN_IDENTIFICACAOPAF;NUMINSCESTADUAL;
DELTA;SEG_ATENDIMENTOCUSTO;VALFRETE;
DELTA;SEG_AVISOMOVIMENTOALLIANZ;LOBPAYLOADRETORNOCANCELAMENTO;
DELTA;SEG_HISTOCORRENCIASALLIANZ;CODORDEMSERVICO;
DELTA;GEN_AUDITORIACUPOMMOVIV;DATAUDITORIA;
DELTA;SEG_AUDITORIA_SIN_ILHA_COMPR;DSCVALATUAL;
DELTA;SEG_FATURAMENTOMITSUI;QTDPARCELAS;
DELTA;SEG_SEGURADORAOCORRENCIA;IDTLOJAPROPRIA;
DELTA;SEG_CLIENTEVIPCHASSI;DSCCHASSI;
DELTA;SEG_HISTORICOCONSULTABRADESCO;VALFRANQUIALATERAL;
DELTA;GEN_AREANEGOCIO;DSCAREA;
DELTA;SEG_AUDITORIA_SIN_AGRUPA_SCR;DATOCORRENCIA;
DELTA;SEG_DADOSOCORRENCIA;CODRAMO;
DELTA;GEN_PRODUTOIMAGEM;CODUSUARIOALTERACAO;
DELTA;SEG_NPSCONSOLIDADO;CODUF;
DELTA;SEG_REQUISICAOAVISO_SASCAIXA;IDTTIPOREGISTRO;
DELTA;SEG_RESUMONEGOCIACAO;DSCROTA;
DELTA;GEN_AUDITORIACORRECAO;DSCACTION;
DELTA;SEG_CONTRATOREGRASMITSUI;IDTCAPITAL;
DELTA;SEG_TIPOSCRIPT;IDTSERVICOMOVEL;
DELTA;SEG_NPSCONSOLIDADO;NOMCONTATO;
DELTA;SEG_AUDITAPOLICEFATURAMENTO;CODSEGURADORA;
DELTA;SEG_APOLICEHISTORICOFATPARAM;CODTIPOSCRIPT;
DELTA;SEG_LOGMOVDIREITOADQUIRIDO;DSCERRO;
DELTA;SEG_AUDPHSLIBERTY;IDTSTATUS;
DELTA;SEG_FATURAMENTOALIRO;NUMCUSTORETROATIVO;
DELTA;GEN_CUPOMFISCALSERIE;NUMSERIALIMPRESSORA;
DELTA;GEN_AUDPROIBICAOMESMAVENDA;DATAUDITORIA;
DELTA;SEG_TIPOPRODUTOFRANQUIA;CODFRANQUIA;
DELTA;SEG_ORDEMSERVICOCONTATO;OBSCONTATO;
DELTA;SEG_LOGCARGASEGURADORA;DATINICIO;
DELTA;GEN_TAREFADOCUMENTO;DATCADASTRO;
DELTA;SEG_CONTRATOREGRA;VALOR;
DELTA;SEG_SINISTROCORRECAO_SAS;CODMARCATIPO;
DELTA;SEG_AUDITORIAITENCANCATEND;DSCOBSERVACAO;
DELTA;GEN_ARQUIVOSPROCESSADOS;DATPROCESSAMENTO;
DELTA;SEG_AUDITORIAESTATISTICA;DSCCAMPO;
DELTA;SEG_FATURAMENTODIFFLIBERTY;CODITEM;
DELTA;SEG_APOLICEITEMAUXILIAR;VALFRANQUIAFAROLMOTO;
DELTA;SEG_HISTORICOAPOLICEBRADESCO;NUMAPOLICESEP;
DELTA;GEN_LIVROESTOQUE;IDTOPERACAO;
DELTA;SEG_FATURAMENTOALFA;NOMSEGURADO;
DELTA;SEG_AUDITORIA_SIN_CLASS_META;CODTIPOSINISTRO;
DELTA;SEG_DADOSOCORRENCIA;DSCEMAILSEGURADO;
DELTA;SEG_HISTORICOAPOLICEBRADESCO;DSCCIDADE_SEG;
DELTA;SEG_AUDITORIATEMPOSERVICO;CODGRUPOVEICULO;
DELTA;SEG_AGENDAMENTOSERVICO;IDTTIPODOCUMENTO;
DELTA;SEG_HISTORICOCONSULTABRADESCO;CODCLAUSULAASSISTENTE;
DELTA;GEN_AUDITPRODUTOAGRUPAMENTO;VALATUAL;
DELTA;SEG_APOLICEITEMAUXILIAR;UFCIRCULACAO;
DELTA;SEG_CONTRATOPLANO;DATINICIOOPERACAO;
DELTA;SEG_APURACAOPLACARANALISTA;QTDOS;
DELTA;SEG_PAATENDHISTORICO;NUMCHASSIS;
DELTA;GEN_REDUCAOZHISTORICO;DATINCIDENTE;
DELTA;GEN_IMPORTACAOGENERICA;NUMVAL03;
